date,city,station_name,evidence,event_type,comment,parameter,value
2018-08-23,Smithers,Smithers St Josephs,https://go.nasa.gov/3lD7o2o,TF,BC wildfires,pm25,27.9
2018-09-04,Smithers,Smithers St Josephs,https://go.nasa.gov/34SUDu2,TF,BC wildfires,pm25,35.4
2018-09-05,Smithers,Smithers St Josephs,https://go.nasa.gov/3agbolT,TF,BC wildfires,pm25,23.6
2018-09-06,Smithers,Smithers St Josephs,https://go.nasa.gov/2GXtQ7w,TF,BC wildfires,pm25,10.3
2018-09-07,Smithers,Smithers St Josephs,https://go.nasa.gov/3nOuHII,TF,BC wildfires,pm25,19.5
2019-05-25,Smithers,Smithers St Josephs,https://go.nasa.gov/3lJrCYm,TF,Alberta wildfires,pm25,16.6
2019-05-26,Smithers,Smithers St Josephs,https://go.nasa.gov/3lMUq27,TF,Alberta wildfires,pm25,9.8
2019-05-27,Smithers,Smithers St Josephs,https://go.nasa.gov/2SOmTZ4,TF,Alberta wildfires,pm25,NA
2019-07-01,Smithers,Smithers St Josephs,https://go.nasa.gov/3oFhjcE,TF,Yukon wildfires,pm25,9.7
2019-07-02,Smithers,Smithers St Josephs,https://go.nasa.gov/3Bp4c30,TF,Yukon wildfires,pm25,7.6
2019-07-07,Smithers,Smithers St Josephs,https://go.nasa.gov/3uODuy9,TF,Yukon wildfires,pm25,8.6
2019-07-08,Smithers,Smithers St Josephs,https://go.nasa.gov/3uOE1A9,TF,Yukon wildfires,pm25,4.6
2019-07-09,Smithers,Smithers St Josephs,https://go.nasa.gov/3muQaqd,TF,Yukon wildfires,pm25,23.3
2020-09-13,Smithers,Smithers St Josephs,https://go.nasa.gov/2YAkvf5,TF,USA wildfires,pm25,13.7
2020-09-15,Smithers,Smithers St Josephs,https://go.nasa.gov/3uNSeNC,TF,USA wildfires,pm25,13.5
2020-09-16,Smithers,Smithers St Josephs,https://go.nasa.gov/2YsFGjg,TF,USA wildfires,pm25,14.4
2020-09-17,Smithers,Smithers St Josephs,https://go.nasa.gov/3ljQNn1,TF,USA wildfires,pm25,5.1
2020-09-18,Smithers,Smithers St Josephs,https://go.nasa.gov/3008fVr,TF,USA wildfires,pm25,10.2
2021-07-30,Smithers,Smithers St Josephs,https://go.nasa.gov/3ageu9t,TF,BC wildfires,pm25,10.6
2016-04-18,Taylor,Taylor Lone Wolf Golf Course,TF_EE evidence directory,TF,BC wildfires,pm25,10.1
2016-04-19,Taylor,Taylor Lone Wolf Golf Course,TF_EE evidence directory,TF,BC wildfires,pm25,12
2016-05-06,Taylor,Taylor Lone Wolf Golf Course,TF_EE evidence directory,TF,BC wildfires,pm25,13.7
2016-05-15,Taylor,Taylor Lone Wolf Golf Course,https://go.nasa.gov/3nyCkTx,TF,BC wildfires,pm25,10.6
2016-07-16,Taylor,Taylor Lone Wolf Golf Course,https://go.nasa.gov/30Py746,TF,BC wildfires; Alberta wildfires,pm25,18.9
2017-07-09,Taylor,Taylor Lone Wolf Golf Course,https://go.nasa.gov/2SRe9lb,TF,BC wildfires,pm25,25.9
2017-07-11,Taylor,Taylor Lone Wolf Golf Course,https://go.nasa.gov/33F3bp0,TF,BC wildfires,pm25,16.6
2017-07-12,Taylor,Taylor Lone Wolf Golf Course,https://go.nasa.gov/2FccdAf,TF,BC wildfires,pm25,17.2
2017-07-13,Taylor,Taylor Lone Wolf Golf Course,https://go.nasa.gov/2GKiQu6,TF,BC wildfires,pm25,29
2017-07-14,Taylor,Taylor Lone Wolf Golf Course,https://go.nasa.gov/3jDR0hH,TF,BC wildfires,pm25,15.4
2017-07-15,Taylor,Taylor Lone Wolf Golf Course,https://go.nasa.gov/3iCOaIs,TF,BC wildfires,pm25,7.9
2017-07-19,Taylor,Taylor Lone Wolf Golf Course,https://go.nasa.gov/3iFdVbf,TF,BC wildfires,pm25,14.5
2017-07-20,Taylor,Taylor Lone Wolf Golf Course,https://go.nasa.gov/3df3MB0,TF,BC wildfires,pm25,18.9
2017-07-26,Taylor,Taylor Lone Wolf Golf Course,https://go.nasa.gov/34HKfVI,TF,BC wildfires,pm25,21
2012-07-08,Telkwa,Telkwa,https://go.nasa.gov/33yguYf,TF,Siberia wildfires,pm25,21
2012-07-09,Telkwa,Telkwa,https://go.nasa.gov/3iFbWn4,TF,Siberia wildfires,pm25,9.7
2012-07-09,Telkwa,Telkwa,TF_EE evidence directory,TF,Siberia wildfires,pm25,9.7
2012-08-19,Telkwa,Telkwa,https://go.nasa.gov/3abytGy,TF,BC wildfires,pm25,8.1
2012-08-19,Telkwa,Telkwa,TF_EE evidence directory,TF,BC wildfires,pm25,NA
2012-08-20,Telkwa,Telkwa,https://go.nasa.gov/300GRXx,TF,BC wildfires,pm25,14.5
2012-09-20,Telkwa,Telkwa,https://go.nasa.gov/3Dexq53,TF,BC wildfires,pm25,9.5
2014-07-14,Telkwa,Telkwa,https://go.nasa.gov/36G18TE,TF,BC wildfires,pm25,10.2
2014-08-01,Telkwa,Telkwa,https://go.nasa.gov/3iA0YiD,TF,BC wildfires,pm25,3.6
2014-08-02,Telkwa,Telkwa,https://go.nasa.gov/34x2RHT,TF,BC wildfires,pm25,8.2
2014-08-15,Telkwa,Telkwa,https://go.nasa.gov/3d7aFnN,TF,BC wildfires,pm25,17.8
2014-08-21,Telkwa,Telkwa,https://go.nasa.gov/3ov9GWe,TF,BC wildfires,pm25,18.7
2014-08-24,Telkwa,Telkwa,https://go.nasa.gov/36znPbY,TF,BC wildfires,pm25,19.1
2017-07-08,Valemount,Valemount,https://go.nasa.gov/3jHrsjG,TF,BC wildfires,pm25,29.5
2017-07-09,Valemount,Valemount,https://go.nasa.gov/2SRe9lb,TF,BC wildfires,pm25,59.2
2017-07-10,Valemount,Valemount,https://go.nasa.gov/2GLYq3S,TF,BC wildfires,pm25,41.5
2017-07-11,Valemount,Valemount,https://go.nasa.gov/33F3bp0,TF,BC wildfires,pm25,27
2017-07-12,Valemount,Valemount,https://go.nasa.gov/2FccdAf,TF,BC wildfires,pm25,17.4
2017-07-13,Valemount,Valemount,https://go.nasa.gov/2GKiQu6,TF,BC wildfires,pm25,16.6
2017-07-14,Valemount,Valemount,https://go.nasa.gov/3jDR0hH,TF,BC wildfires,pm25,15.2
2017-07-15,Valemount,Valemount,https://go.nasa.gov/3iCOaIs,TF,BC wildfires,pm25,15.2
2017-07-16,Valemount,Valemount,https://go.nasa.gov/3Dir4l1,TF,BC wildfires,pm25,50.9
2017-07-17,Valemount,Valemount,https://go.nasa.gov/33F8Z1M,TF,BC wildfires,pm25,75.9
2017-07-18,Valemount,Valemount,https://go.nasa.gov/3iFe12B,TF,BC wildfires,pm25,32.3
2017-07-19,Valemount,Valemount,https://go.nasa.gov/3iFdVbf,TF,BC wildfires,pm25,6.1
2017-07-20,Valemount,Valemount,https://go.nasa.gov/3df3MB0,TF,BC wildfires,pm25,6.5
2017-07-21,Valemount,Valemount,https://go.nasa.gov/3uQ1DEH,TF,BC wildfires,pm25,7.9
2017-07-26,Valemount,Valemount,https://go.nasa.gov/34HKfVI,TF,BC wildfires,pm25,13.3
2017-07-28,Valemount,Valemount,https://go.nasa.gov/3FjfB6N,TF,BC wildfires,pm25,23
2017-07-29,Valemount,Valemount,https://go.nasa.gov/3jM9Mn5,TF,BC wildfires,pm25,7.5
2017-07-30,Valemount,Valemount,https://go.nasa.gov/3diXW1u,TF,BC wildfires,pm25,17.4
2017-08-03,Valemount,Valemount,https://go.nasa.gov/3lpcMWU,TF,BC wildfires,pm25,16.3
2017-08-06,Valemount,Valemount,https://go.nasa.gov/2IbqTAV,TF,BC wildfires,pm25,5.7
2017-08-07,Valemount,Valemount,https://go.nasa.gov/3ny2W76,TF,BC wildfires,pm25,5.8
2017-08-08,Valemount,Valemount,https://go.nasa.gov/3mwqoSr,TF,BC wildfires,pm25,17.4
2017-08-09,Valemount,Valemount,https://go.nasa.gov/34D7FLV,TF,BC wildfires,pm25,36.6
2017-08-11,Valemount,Valemount,https://go.nasa.gov/30PPmlQ,TF,BC wildfires,pm25,75.9
2017-08-12,Valemount,Valemount,https://go.nasa.gov/3lk73lg,TF,BC wildfires,pm25,42.3
2017-08-13,Valemount,Valemount,https://go.nasa.gov/3nvv1Mf,TF,BC wildfires,pm25,45.9
2017-08-14,Valemount,Valemount,https://go.nasa.gov/3nyW4q7,TF,BC wildfires,pm25,52.4
2017-08-15,Valemount,Valemount,https://go.nasa.gov/3iKb1li,TF,BC wildfires,pm25,65.7
2017-08-16,Valemount,Valemount,https://go.nasa.gov/2I5YiwF,TF,BC wildfires,pm25,35.1
2017-08-17,Valemount,Valemount,https://go.nasa.gov/3nzxaX4,TF,BC wildfires,pm25,12.1
2017-08-18,Valemount,Valemount,https://go.nasa.gov/3ntwgLP,TF,BC wildfires,pm25,19.9
2017-08-20,Valemount,Valemount,https://go.nasa.gov/30OkHoN,TF,BC wildfires,pm25,11.2
2017-08-21,Valemount,Valemount,https://go.nasa.gov/3jJIL3I,TF,BC wildfires,pm25,16.3
2017-08-22,Valemount,Valemount,https://go.nasa.gov/36LZP5y,TF,BC wildfires,pm25,27.1
2017-08-29,Valemount,Valemount,https://go.nasa.gov/30JhiaH,TF,BC wildfires,pm25,12.8
2017-08-30,Valemount,Valemount,https://go.nasa.gov/33IlsSs,TF,BC wildfires,pm25,23.6
2017-08-31,Valemount,Valemount,https://go.nasa.gov/3FsNwdo,TF,BC wildfires,pm25,15.3
2017-09-01,Valemount,Valemount,https://go.nasa.gov/34CgrtQ,TF,BC wildfires,pm25,19.4
2017-09-02,Valemount,Valemount,https://go.nasa.gov/3muKrRg,TF,BC wildfires,pm25,34.6
2017-09-05,Valemount,Valemount,https://go.nasa.gov/2GDUcvw,TF,BC wildfires,pm25,75.8
2017-09-06,Valemount,Valemount,https://go.nasa.gov/3jIYLTn,TF,BC wildfires,pm25,14.2
2017-09-07,Valemount,Valemount,https://go.nasa.gov/2GMvvg3,TF,BC wildfires,pm25,15.2
2018-07-25,Valemount,Valemount,https://go.nasa.gov/30SwpPe,TF,BC wildfires,pm25,10.2
2018-07-26,Valemount,Valemount,https://go.nasa.gov/30TFU0B,TF,BC wildfires,pm25,13.3
2018-07-27,Valemount,Valemount,https://go.nasa.gov/3iRD4PL,TF,BC wildfires,pm25,18.6
2018-07-28,Valemount,Valemount,https://go.nasa.gov/3iNwl9I,TF,BC wildfires,pm25,14.2
2018-07-30,Valemount,Valemount,https://go.nasa.gov/33M1je4,TF,BC wildfires,pm25,12.7
2018-07-31,Valemount,Valemount,https://go.nasa.gov/3weyWmC,TF,BC wildfires,pm25,11.3
2018-08-01,Valemount,Valemount,https://go.nasa.gov/3nUsefZ,TF,BC wildfires,pm25,62.1
2018-08-02,Valemount,Valemount,https://go.nasa.gov/375063w,TF,BC wildfires,pm25,56.4
2018-08-07,Valemount,Valemount,https://go.nasa.gov/3jVhfQJ,TF,BC wildfires,pm25,43.4
2018-08-08,Valemount,Valemount,https://go.nasa.gov/36Yj394,TF,BC wildfires,pm25,112
2018-08-09,Valemount,Valemount,https://go.nasa.gov/370SXBi,TF,BC wildfires,pm25,116
2018-08-10,Valemount,Valemount,https://go.nasa.gov/370Ix4L,TF,BC wildfires,pm25,20
2018-08-11,Valemount,Valemount,https://go.nasa.gov/33SunAw,TF,BC wildfires,pm25,26.9
2018-08-12,Valemount,Valemount,https://go.nasa.gov/33Uvy2B,TF,BC wildfires,pm25,80.6
2018-08-13,Valemount,Valemount,https://go.nasa.gov/33T6bxV,TF,BC wildfires,pm25,103
2018-08-14,Valemount,Valemount,https://go.nasa.gov/313dsJK,TF,BC wildfires,pm25,92.2
2018-08-15,Valemount,Valemount,https://go.nasa.gov/3dp50cN,TF,BC wildfires,pm25,148
2018-08-16,Valemount,Valemount,https://go.nasa.gov/372QKVW,TF,BC wildfires,pm25,126
2018-08-17,Valemount,Valemount,https://go.nasa.gov/3nP5DBp,TF,BC wildfires,pm25,33.4
2018-08-18,Valemount,Valemount,https://go.nasa.gov/3dpiPIr,TF,BC wildfires,pm25,20.9
2018-08-19,Valemount,Valemount,https://go.nasa.gov/314tYJE,TF,BC wildfires,pm25,59.6
2018-08-20,Valemount,Valemount,https://go.nasa.gov/3nOjW9i,TF,BC wildfires,pm25,83.7
2018-08-21,Valemount,Valemount,https://go.nasa.gov/3lFWt8k,TF,BC wildfires,pm25,181
2018-08-22,Valemount,Valemount,https://go.nasa.gov/313YwLp,TF,BC wildfires,pm25,134
2018-08-23,Valemount,Valemount,https://go.nasa.gov/3lD7o2o,TF,BC wildfires,pm25,114
2018-08-24,Valemount,Valemount,https://go.nasa.gov/3dmRaaO,TF,BC wildfires,pm25,27.2
2018-08-25,Valemount,Valemount,https://go.nasa.gov/3nNlKPO,TF,BC wildfires,pm25,13.8
2018-08-26,Valemount,Valemount,https://go.nasa.gov/3uNW2ys,TF,BC wildfires,pm25,21
2018-09-01,Valemount,Valemount,https://go.nasa.gov/2Fr84bZ,TF,BC wildfires,pm25,21
2018-09-02,Valemount,Valemount,https://go.nasa.gov/3lhuFcW,TF,BC wildfires,pm25,12.3
2018-09-02,Valemount,Valemount,TF_EE evidence directory,TF,BC wildfires,pm25,17.5
2018-09-06,Valemount,Valemount,https://go.nasa.gov/2GXtQ7w,TF,BC wildfires,pm25,19.9
2019-05-25,Valemount,Valemount,https://go.nasa.gov/3lJrCYm,TF,Alberta wildfires,pm25,10.3
2019-05-26,Valemount,Valemount,https://go.nasa.gov/3lMUq27,TF,Alberta wildfires,pm25,11.1
2019-05-27,Valemount,Valemount,https://go.nasa.gov/2SOmTZ4,TF,Alberta wildfires,pm25,8.8
2019-05-31,Valemount,Valemount,https://go.nasa.gov/33VaBV6,TF,Alberta wildfires,pm25,42.6
2020-09-12,Valemount,Valemount,https://go.nasa.gov/3AiAwTx,TF,USA wildfires,pm25,12.9
2020-09-13,Valemount,Valemount,https://go.nasa.gov/2YAkvf5,TF,USA wildfires,pm25,27.7
2020-09-15,Valemount,Valemount,https://go.nasa.gov/3uNSeNC,TF,USA wildfires,pm25,21.6
2020-09-16,Valemount,Valemount,https://go.nasa.gov/2YsFGjg,TF,USA wildfires,pm25,33.1
2020-09-17,Valemount,Valemount,https://go.nasa.gov/3ljQNn1,TF,USA wildfires,pm25,32.3
2020-09-18,Valemount,Valemount,https://go.nasa.gov/3008fVr,TF,USA wildfires,pm25,11.8
2020-09-19,Valemount,Valemount,https://go.nasa.gov/3BpeCQa,TF,USA wildfires,pm25,15.8
2021-06-30,Valemount,Valemount,https://go.nasa.gov/3Aj4hnu,TF,BC wildfires,pm25,16
2021-07-01,Valemount,Valemount,https://go.nasa.gov/3uOw262,TF,BC wildfires,pm25,17
2021-07-08,Valemount,Valemount,https://go.nasa.gov/3llzaTU,TF,BC wildfires,pm25,16.8
2021-07-09,Valemount,Valemount,https://go.nasa.gov/309UILj,TF,BC wildfires,pm25,25
2021-07-12,Valemount,Valemount,https://go.nasa.gov/3ahMimM,TF,BC wildfires,pm25,71.6
2021-07-13,Valemount,Valemount,https://go.nasa.gov/3iFqXs1,TF,BC wildfires,pm25,39.9
2021-07-14,Valemount,Valemount,https://go.nasa.gov/3oInPzo,TF,BC wildfires,pm25,22.1
2021-07-15,Valemount,Valemount,https://go.nasa.gov/3agGLgd,TF,BC wildfires,pm25,23.9
2021-07-16,Valemount,Valemount,https://go.nasa.gov/307ckY3,TF,BC wildfires,pm25,17.4
2021-07-17,Valemount,Valemount,https://go.nasa.gov/3AlxIFh,TF,BC wildfires,pm25,19.3
2021-07-18,Valemount,Valemount,https://go.nasa.gov/3DnD1Gq,TF,BC wildfires,pm25,43.9
2021-07-19,Valemount,Valemount,https://go.nasa.gov/3DkNBxL,TF,BC wildfires,pm25,18.7
2021-07-20,Valemount,Valemount,https://go.nasa.gov/3aeDXjR,TF,BC wildfires,pm25,41.1
2021-07-21,Valemount,Valemount,https://go.nasa.gov/3oHg5xG,TF,BC wildfires,pm25,16
2021-07-28,Valemount,Valemount,https://go.nasa.gov/2WRwSmb,TF,BC wildfires,pm25,46.1
2021-07-29,Valemount,Valemount,https://go.nasa.gov/3oHo79U,TF,BC wildfires,pm25,95.2
2021-07-30,Valemount,Valemount,https://go.nasa.gov/3ageu9t,TF,BC wildfires,pm25,91.1
2021-07-31,Valemount,Valemount,https://go.nasa.gov/3ljlIji ,TF,BC wildfires,pm25,110
2021-08-01,Valemount,Valemount,https://go.nasa.gov/3DmyEeq ,TF,BC wildfires,pm25,52.5
2021-08-02,Valemount,Valemount,https://go.nasa.gov/3FtHAk3 ,TF,BC wildfires,pm25,39.4
2021-08-03,Valemount,Valemount,https://go.nasa.gov/3Bl6TT5 ,TF,BC wildfires,pm25,39
2021-08-04,Valemount,Valemount,https://go.nasa.gov/3af9PVt ,TF,BC wildfires,pm25,42.8
2021-08-05,Valemount,Valemount,https://go.nasa.gov/3j08kPR ,TF,BC wildfires,pm25,13.6
2021-08-07,Valemount,Valemount,https://go.nasa.gov/3AnN501 ,TF,BC wildfires,pm25,45.1
2021-08-13,Valemount,Valemount,https://go.nasa.gov/3aiizdu ,TF,BC wildfires,pm25,30.3
2021-08-14,Valemount,Valemount,https://go.nasa.gov/3AkHszJ ,TF,BC wildfires,pm25,11.2
2021-08-15,Valemount,Valemount,https://go.nasa.gov/3uOfueC ,TF,BC wildfires,pm25,12.7
2023-05-09,Valemount,Valemount,https://go.nasa.gov/4hZgQKN,TF,Alberta wildfires,pm25,24.1
2023-05-10,Valemount,Valemount,https://go.nasa.gov/4hWow0o,TF,Alberta wildfires,pm25,21.3
2023-05-14,Valemount,Valemount,https://go.nasa.gov/4hWOD7t,TF,BC wildfires; Alberta wildfires,pm25,11.4
2023-05-15,Valemount,Valemount,https://go.nasa.gov/3EEftms,TF,BC wildfires,pm25,13.9
2023-05-16,Valemount,Valemount,https://go.nasa.gov/40TKkCW,TF,BC wildfires,pm25,45.3
2023-05-17,Valemount,Valemount,https://go.nasa.gov/3X4aQbL,TF,BC wildfires; Alberta wildfires,pm25,73.6
2023-05-18,Valemount,Valemount,https://go.nasa.gov/3D4od4G,TF,BC wildfires; Alberta wildfires,pm25,58.4
2023-05-19,Valemount,Valemount,https://go.nasa.gov/42XRHfs,TF,BC wildfires; Alberta wildfires,pm25,32.1
2023-06-08,Valemount,Valemount,https://go.nasa.gov/3QEIXn7,TF,BC wildfires; Alberta wildfires,pm25,21.3
2023-06-09,Valemount,Valemount,https://go.nasa.gov/3CSwFE7,TF,BC wildfires; Alberta wildfires,pm25,15.7
2023-06-10,Valemount,Valemount,https://go.nasa.gov/4ke4dO7,TF,BC wildfires; Alberta wildfires,pm25,11.8
2023-06-14,Valemount,Valemount,https://go.nasa.gov/4b8pvsg,TF,BC wildfires; Alberta wildfires,pm25,38.3
2023-06-15,Valemount,Valemount,https://go.nasa.gov/3QhhEiv,TF,BC wildfires; Alberta wildfires,pm25,41.7
2023-06-27,Valemount,Valemount,https://go.nasa.gov/42Yru06,TF,BC wildfires; Alberta wildfires,pm25,19.7
2023-06-28,Valemount,Valemount,https://go.nasa.gov/41idjS8,TF,BC wildfires; Alberta wildfires,pm25,20.1
2023-07-05,Valemount,Valemount,https://go.nasa.gov/4gNiDSa,TF,BC wildfires; Alberta wildfires,pm25,17.5
2023-07-06,Valemount,Valemount,https://go.nasa.gov/41hEGMr,TF,BC wildfires; Alberta wildfires,pm25,25.7
2023-07-07,Valemount,Valemount,https://go.nasa.gov/4gGyPEP,TF,BC wildfires; Alberta wildfires,pm25,18.8
2023-07-08,Valemount,Valemount,https://go.nasa.gov/42XVVUm,TF,BC wildfires,pm25,14.1
2023-07-09,Valemount,Valemount,https://go.nasa.gov/4b3HUpR,TF,BC wildfires; Alberta wildfires,pm25,22.3
2023-07-10,Valemount,Valemount,https://go.nasa.gov/4gGiqjI,TF,BC wildfires; Alberta wildfires,pm25,27.2
2023-07-11,Valemount,Valemount,https://go.nasa.gov/4gGi6l6,TF,BC wildfires; Alberta wildfires,pm25,29.6
2023-07-12,Valemount,Valemount,https://go.nasa.gov/4aZWBdM,TF,BC wildfires; Alberta wildfires,pm25,30.1
2023-07-13,Valemount,Valemount,https://go.nasa.gov/4jXtiwu,TF,BC wildfires; Alberta wildfires,pm25,80.5
2023-07-14,Valemount,Valemount,https://go.nasa.gov/3QgTnsP,TF,BC wildfires; Alberta wildfires,pm25,79.3
2023-07-15,Valemount,Valemount,https://go.nasa.gov/3EG3wwE,TF,BC wildfires; Alberta wildfires,pm25,110.7
2023-07-16,Valemount,Valemount,https://go.nasa.gov/4k2EFn0,TF,BC wildfires; Alberta wildfires,pm25,79.2
2023-07-17,Valemount,Valemount,https://go.nasa.gov/3X0zKJ8,TF,BC wildfires; Alberta wildfires,pm25,19.4
2023-07-18,Valemount,Valemount,https://go.nasa.gov/4k0QZUI,TF,BC wildfires; Alberta wildfires,pm25,14.1
2023-07-19,Valemount,Valemount,https://go.nasa.gov/4k0R0YM,TF,BC wildfires; Alberta wildfires,pm25,15.2
2023-07-20,Valemount,Valemount,https://go.nasa.gov/4bigTPX,TF,BC wildfires; Alberta wildfires,pm25,8.4
2023-07-21,Valemount,Valemount,https://go.nasa.gov/3X3kgUG,TF,BC wildfires; Alberta wildfires,pm25,13.2
2023-07-22,Valemount,Valemount,https://go.nasa.gov/3X18D0w,TF,BC wildfires; Alberta wildfires,pm25,28
2023-08-01,Valemount,Valemount,https://go.nasa.gov/4bawUXV,TF,BC wildfires,pm25,8
2023-08-06,Valemount,Valemount,https://go.nasa.gov/4k2VAph,TF,BC wildfires,pm25,10.2
2023-08-07,Valemount,Valemount,https://go.nasa.gov/4b5lAw1,TF,BC wildfires,pm25,23.9
2023-08-07,Valemount,Valemount,https://go.nasa.gov/3Qlx0lV,TF,BC wildfires,pm25,31.3
2023-08-14,Valemount,Valemount,https://go.nasa.gov/3QmefPm,TF,BC wildfires,pm25,15.2
2023-08-15,Valemount,Valemount,https://go.nasa.gov/3ECNQdB,TF,BC wildfires,pm25,19.9
2023-08-16,Valemount,Valemount,https://go.nasa.gov/41isjQd,TF,BC wildfires,pm25,18.5
2023-08-17,Valemount,Valemount,https://go.nasa.gov/4k30H8R,TF,BC wildfires,pm25,16.5
2023-08-21,Valemount,Valemount,https://go.nasa.gov/432tHHR,TF,BC wildfires,pm25,55.6
2023-08-22,Valemount,Valemount,https://go.nasa.gov/4hXl99q,TF,BC wildfires,pm25,40.2
2023-08-23,Valemount,Valemount,https://go.nasa.gov/41juS4C,TF,BC wildfires,pm25,25.7
2023-08-24,Valemount,Valemount,https://go.nasa.gov/4gIzhCv,TF,BC wildfires,pm25,47.1
2023-08-25,Valemount,Valemount,https://go.nasa.gov/4i1mmMZ,TF,BC wildfires,pm25,13.2
2023-08-26,Valemount,Valemount,https://go.nasa.gov/4gEYrSw,TF,BC wildfires,pm25,17.2
2023-08-27,Valemount,Valemount,https://go.nasa.gov/3CXjD8r,TF,BC wildfires,pm25,18.8
2023-08-28,Valemount,Valemount,https://go.nasa.gov/3CJ0FT3,TF,BC wildfires,pm25,17.3
2023-08-29,Valemount,Valemount,https://go.nasa.gov/3EI9kFV,TF,BC wildfires,pm25,23.1
2023-08-30,Valemount,Valemount,https://go.nasa.gov/4jULVkJ,TF,BC wildfires,pm25,39.6
2023-08-31,Valemount,Valemount,https://go.nasa.gov/4gIQQSQ,TF,BC wildfires,pm25,8.8
2023-09-01,Valemount,Valemount,https://go.nasa.gov/3ECaYJc,TF,BC wildfires,pm25,9.8
2023-09-02,Valemount,Valemount,https://go.nasa.gov/4b5HqQ3,TF,BC wildfires,pm25,27.9
2023-09-03,Valemount,Valemount,https://go.nasa.gov/4hVyUFu,TF,BC wildfires,pm25,75.3
2023-09-04,Valemount,Valemount,https://go.nasa.gov/412H20d,TF,BC wildfires,pm25,90.6
2023-09-05,Valemount,Valemount,https://go.nasa.gov/415f3Nk,TF,BC wildfires,pm25,31.2
2023-09-16,Valemount,Valemount,https://go.nasa.gov/41hpnDf,TF,BC wildfires,pm25,22.8
2023-09-17,Valemount,Valemount,https://go.nasa.gov/42YuWb3,TF,BC wildfires,pm25,57
2023-09-18,Valemount,Valemount,https://go.nasa.gov/41iuK5j,TF,BC wildfires,pm25,5.3
2023-09-19,Valemount,Valemount,https://go.nasa.gov/410jhGg,TF,BC wildfires,pm25,10.1
2023-09-20,Valemount,Valemount,https://go.nasa.gov/3CFZfZy,TF,BC wildfires,pm25,19.8
2023-09-21,Valemount,Valemount,https://go.nasa.gov/41mjo0g,TF,BC wildfires,pm25,19
2024-07-18,Valemount,Valemount,https://go.nasa.gov/41h8NU8,TF,BC wildfires,pm25,10.3
2024-07-21,Valemount,Valemount,https://go.nasa.gov/40WAhwZ,TF,BC wildfires,pm25,31.1
2024-07-22,Valemount,Valemount,https://go.nasa.gov/3QkEPsg,TF,BC wildfires,pm25,46.5
2024-07-23,Valemount,Valemount,https://go.nasa.gov/4hTpWZm,TF,BC wildfires,pm25,33.4
2024-07-27,Valemount,Valemount,https://go.nasa.gov/4gGJH5u,TF,BC wildfires,pm25,9.4
2024-08-03,Valemount,Valemount,https://go.nasa.gov/4hElXQK,TF,BC wildfires,pm25,10.8
2024-08-04,Valemount,Valemount,https://go.nasa.gov/3QnSGxC,TF,BC wildfires,pm25,13.4
2024-08-04,Valemount,Valemount,https://go.nasa.gov/3EG0KaH,TF,BC wildfires,pm25,16.5
2024-08-08,Valemount,Valemount,https://go.nasa.gov/43fTcpt,TF,BC wildfires,pm25,4.6
2024-08-09,Valemount,Valemount,https://go.nasa.gov/3X110Hw,TF,BC wildfires,pm25,7.8
2024-08-10,Valemount,Valemount,https://go.nasa.gov/3CRlfk2,TF,BC wildfires,pm25,12
2024-08-11,Valemount,Valemount,https://go.nasa.gov/3CRlfk2,TF,BC wildfires,pm25,9.6
2024-08-12,Valemount,Valemount,https://go.nasa.gov/3CHXPxE,TF,BC wildfires,pm25,9.4
2024-08-13,Valemount,Valemount,https://go.nasa.gov/41f5uN3,TF,BC wildfires,pm25,11.2
2024-08-14,Valemount,Valemount,https://go.nasa.gov/3Qk7ttq,TF,BC wildfires,pm25,14
2024-08-15,Valemount,Valemount,https://go.nasa.gov/41gltux,TF,BC wildfires,pm25,14.2
2024-08-16,Valemount,Valemount,https://go.nasa.gov/3QkIZ34,TF,BC wildfires,pm25,17.8
2024-09-08,Valemount,Valemount,https://go.nasa.gov/4b8mUP2,TF,BC wildfires,pm25,17.5
2010-06-20,Vanderhoof,Vanderhoof Courthouse,https://go.nasa.gov/3jq3edR ,TF,BC wildfires,pm25,16
2010-06-22,Vanderhoof,Vanderhoof Courthouse,https://go.nasa.gov/34kRlPR ,TF,BC wildfires,pm25,10.4
2010-07-29,Vanderhoof,Vanderhoof Courthouse,https://go.nasa.gov/3ljN6L8 ,TF,BC wildfires,pm25,16.3
2010-08-03,Vanderhoof,Vanderhoof Courthouse,https://go.nasa.gov/2WIeb4a,TF,BC wildfires,pm25,28.9
2010-08-04,Vanderhoof,Vanderhoof Courthouse,https://go.nasa.gov/2WJWW2z,TF,BC wildfires,pm25,29.2
2010-08-05,Vanderhoof,Vanderhoof Courthouse,https://go.nasa.gov/3iz05a3,TF,BC wildfires,pm25,17
2010-08-06,Vanderhoof,Vanderhoof Courthouse,https://go.nasa.gov/2SuP5zV,TF,BC wildfires,pm25,70.2
2010-08-15,Vanderhoof,Vanderhoof Courthouse,https://go.nasa.gov/3ljCMmG,TF,BC wildfires,pm25,71
2010-08-16,Vanderhoof,Vanderhoof Courthouse,https://go.nasa.gov/3jCCaYH,TF,BC wildfires,pm25,54.6
2010-08-17,Vanderhoof,Vanderhoof Courthouse,https://go.nasa.gov/2F6Z6Av,TF,BC wildfires,pm25,86.4
